series_id,date,value
CN_LPR_1Y,2018-11-12,4.31
CN_LPR_1Y,2018-11-13,4.31
CN_LPR_1Y,2018-11-14,4.31
CN_LPR_1Y,2018-11-15,4.31
CN_LPR_1Y,2018-11-16,4.31
CN_LPR_1Y,2018-11-19,4.31
CN_LPR_1Y,2018-11-20,4.31
CN_LPR_1Y,2018-11-21,4.31
CN_LPR_1Y,2018-11-22,4.31
CN_LPR_1Y,2018-11-23,4.31
CN_LPR_1Y,2018-11-26,4.31
CN_LPR_1Y,2018-11-27,4.31
CN_LPR_1Y,2018-11-28,4.31
CN_LPR_1Y,2018-11-29,4.31
CN_LPR_1Y,2018-11-30,4.31
CN_LPR_1Y,2018-12-03,4.31
CN_LPR_1Y,2018-12-04,4.31
CN_LPR_1Y,2018-12-05,4.31
CN_LPR_1Y,2018-12-06,4.31
CN_LPR_1Y,2018-12-07,4.31
CN_LPR_1Y,2018-12-10,4.31
CN_LPR_1Y,2018-12-11,4.31
CN_LPR_1Y,2018-12-12,4.31
CN_LPR_1Y,2018-12-13,4.31
CN_LPR_1Y,2018-12-14,4.31
CN_LPR_1Y,2018-12-17,4.31
CN_LPR_1Y,2018-12-18,4.31
CN_LPR_1Y,2018-12-19,4.31
CN_LPR_1Y,2018-12-20,4.31
CN_LPR_1Y,2018-12-21,4.31
CN_LPR_1Y,2018-12-24,4.31
CN_LPR_1Y,2018-12-25,4.31
CN_LPR_1Y,2018-12-26,4.31
CN_LPR_1Y,2018-12-27,4.31
CN_LPR_1Y,2018-12-28,4.31
CN_LPR_1Y,2018-12-29,4.31
CN_LPR_1Y,2019-01-02,4.31
CN_LPR_1Y,2019-01-03,4.31
CN_LPR_1Y,2019-01-04,4.31
CN_LPR_1Y,2019-01-07,4.31
CN_LPR_1Y,2019-01-08,4.31
CN_LPR_1Y,2019-01-09,4.31
CN_LPR_1Y,2019-01-10,4.31
CN_LPR_1Y,2019-01-11,4.31
CN_LPR_1Y,2019-01-14,4.31
CN_LPR_1Y,2019-01-15,4.31
CN_LPR_1Y,2019-01-16,4.31
CN_LPR_1Y,2019-01-17,4.31
CN_LPR_1Y,2019-01-18,4.31
CN_LPR_1Y,2019-01-21,4.31
CN_LPR_1Y,2019-01-22,4.31
CN_LPR_1Y,2019-01-23,4.31
CN_LPR_1Y,2019-01-24,4.31
CN_LPR_1Y,2019-01-25,4.31
CN_LPR_1Y,2019-01-28,4.31
CN_LPR_1Y,2019-01-29,4.31
CN_LPR_1Y,2019-01-30,4.31
CN_LPR_1Y,2019-01-31,4.31
CN_LPR_1Y,2019-02-01,4.31
CN_LPR_1Y,2019-02-02,4.31
CN_LPR_1Y,2019-02-03,4.31
CN_LPR_1Y,2019-02-11,4.31
CN_LPR_1Y,2019-02-12,4.31
CN_LPR_1Y,2019-02-13,4.31
CN_LPR_1Y,2019-02-14,4.31
CN_LPR_1Y,2019-02-15,4.31
CN_LPR_1Y,2019-02-18,4.31
CN_LPR_1Y,2019-02-19,4.31
CN_LPR_1Y,2019-02-20,4.31
CN_LPR_1Y,2019-02-21,4.31
CN_LPR_1Y,2019-02-22,4.31
CN_LPR_1Y,2019-02-25,4.31
CN_LPR_1Y,2019-02-26,4.31
CN_LPR_1Y,2019-02-27,4.31
CN_LPR_1Y,2019-02-28,4.31
CN_LPR_1Y,2019-03-01,4.31
CN_LPR_1Y,2019-03-04,4.31
CN_LPR_1Y,2019-03-05,4.31
CN_LPR_1Y,2019-03-06,4.31
CN_LPR_1Y,2019-03-07,4.31
CN_LPR_1Y,2019-03-08,4.31
CN_LPR_1Y,2019-03-11,4.31
CN_LPR_1Y,2019-03-12,4.31
CN_LPR_1Y,2019-03-13,4.31
CN_LPR_1Y,2019-03-14,4.31
CN_LPR_1Y,2019-03-15,4.31
CN_LPR_1Y,2019-03-18,4.31
CN_LPR_1Y,2019-03-19,4.31
CN_LPR_1Y,2019-03-20,4.31
CN_LPR_1Y,2019-03-21,4.31
CN_LPR_1Y,2019-03-22,4.31
CN_LPR_1Y,2019-03-25,4.31
CN_LPR_1Y,2019-03-26,4.31
CN_LPR_1Y,2019-03-27,4.31
CN_LPR_1Y,2019-03-28,4.31
CN_LPR_1Y,2019-03-29,4.31
CN_LPR_1Y,2019-04-01,4.31
CN_LPR_1Y,2019-04-02,4.31
CN_LPR_1Y,2019-04-03,4.31
CN_LPR_1Y,2019-04-04,4.31
CN_LPR_1Y,2019-04-08,4.31
CN_LPR_1Y,2019-04-09,4.31
CN_LPR_1Y,2019-04-10,4.31
CN_LPR_1Y,2019-04-11,4.31
CN_LPR_1Y,2019-04-12,4.31
CN_LPR_1Y,2019-04-15,4.31
CN_LPR_1Y,2019-04-16,4.31
CN_LPR_1Y,2019-04-17,4.31
CN_LPR_1Y,2019-04-18,4.31
CN_LPR_1Y,2019-04-19,4.31
CN_LPR_1Y,2019-04-22,4.31
CN_LPR_1Y,2019-04-23,4.31
CN_LPR_1Y,2019-04-24,4.31
CN_LPR_1Y,2019-04-25,4.31
CN_LPR_1Y,2019-04-26,4.31
CN_LPR_1Y,2019-04-28,4.31
CN_LPR_1Y,2019-04-29,4.31
CN_LPR_1Y,2019-04-30,4.31
CN_LPR_1Y,2019-05-06,4.31
CN_LPR_1Y,2019-05-07,4.31
CN_LPR_1Y,2019-05-08,4.31
CN_LPR_1Y,2019-05-09,4.31
CN_LPR_1Y,2019-05-10,4.31
CN_LPR_1Y,2019-05-13,4.31
CN_LPR_1Y,2019-05-14,4.31
CN_LPR_1Y,2019-05-15,4.31
CN_LPR_1Y,2019-05-16,4.31
CN_LPR_1Y,2019-05-17,4.31
CN_LPR_1Y,2019-05-20,4.31
CN_LPR_1Y,2019-05-21,4.31
CN_LPR_1Y,2019-05-22,4.31
CN_LPR_1Y,2019-05-23,4.31
CN_LPR_1Y,2019-05-24,4.31
CN_LPR_1Y,2019-05-27,4.31
CN_LPR_1Y,2019-05-28,4.31
CN_LPR_1Y,2019-05-29,4.31
CN_LPR_1Y,2019-05-30,4.31
CN_LPR_1Y,2019-05-31,4.31
CN_LPR_1Y,2019-06-03,4.31
CN_LPR_1Y,2019-06-04,4.31
CN_LPR_1Y,2019-06-05,4.31
CN_LPR_1Y,2019-06-06,4.31
CN_LPR_1Y,2019-06-10,4.31
CN_LPR_1Y,2019-06-11,4.31
CN_LPR_1Y,2019-06-12,4.31
CN_LPR_1Y,2019-06-13,4.31
CN_LPR_1Y,2019-06-14,4.31
CN_LPR_1Y,2019-06-17,4.31
CN_LPR_1Y,2019-06-18,4.31
CN_LPR_1Y,2019-06-19,4.31
CN_LPR_1Y,2019-06-20,4.31
CN_LPR_1Y,2019-06-21,4.31
CN_LPR_1Y,2019-06-24,4.31
CN_LPR_1Y,2019-06-25,4.31
CN_LPR_1Y,2019-06-26,4.31
CN_LPR_1Y,2019-06-27,4.31
CN_LPR_1Y,2019-06-28,4.31
CN_LPR_1Y,2019-07-01,4.31
CN_LPR_1Y,2019-07-02,4.31
CN_LPR_1Y,2019-07-03,4.31
CN_LPR_1Y,2019-07-04,4.31
CN_LPR_1Y,2019-07-05,4.31
CN_LPR_1Y,2019-07-08,4.31
CN_LPR_1Y,2019-07-09,4.31
CN_LPR_1Y,2019-07-10,4.31
CN_LPR_1Y,2019-07-11,4.31
CN_LPR_1Y,2019-07-12,4.31
CN_LPR_1Y,2019-07-15,4.31
CN_LPR_1Y,2019-07-16,4.31
CN_LPR_1Y,2019-07-17,4.31
CN_LPR_1Y,2019-07-18,4.31
CN_LPR_1Y,2019-07-19,4.31
CN_LPR_1Y,2019-07-22,4.31
CN_LPR_1Y,2019-07-23,4.31
CN_LPR_1Y,2019-07-24,4.31
CN_LPR_1Y,2019-07-25,4.31
CN_LPR_1Y,2019-07-26,4.31
CN_LPR_1Y,2019-07-29,4.31
CN_LPR_1Y,2019-07-30,4.31
CN_LPR_1Y,2019-07-31,4.31
CN_LPR_1Y,2019-08-01,4.31
CN_LPR_1Y,2019-08-02,4.31
CN_LPR_1Y,2019-08-05,4.31
CN_LPR_1Y,2019-08-06,4.31
CN_LPR_1Y,2019-08-07,4.31
CN_LPR_1Y,2019-08-08,4.31
CN_LPR_1Y,2019-08-09,4.31
CN_LPR_1Y,2019-08-12,4.31
CN_LPR_1Y,2019-08-13,4.31
CN_LPR_1Y,2019-08-14,4.31
CN_LPR_1Y,2019-08-15,4.31
CN_LPR_1Y,2019-08-16,4.31
CN_LPR_1Y,2019-08-20,4.25
CN_LPR_1Y,2019-09-20,4.2
CN_LPR_1Y,2019-10-21,4.2
CN_LPR_1Y,2019-11-20,4.15
CN_LPR_1Y,2019-12-20,4.15
CN_LPR_1Y,2020-01-20,4.15
CN_LPR_1Y,2020-02-20,4.05
CN_LPR_1Y,2020-03-20,4.05
CN_LPR_1Y,2020-04-20,3.85
CN_LPR_1Y,2020-05-20,3.85
CN_LPR_1Y,2020-06-22,3.85
CN_LPR_1Y,2020-07-20,3.85
CN_LPR_1Y,2020-08-20,3.85
CN_LPR_1Y,2020-09-21,3.85
CN_LPR_1Y,2020-10-20,3.85
CN_LPR_1Y,2020-11-20,3.85
CN_LPR_1Y,2020-12-21,3.85
CN_LPR_1Y,2021-01-20,3.85
CN_LPR_1Y,2021-02-20,3.85
CN_LPR_1Y,2021-03-22,3.85
CN_LPR_1Y,2021-04-20,3.85
CN_LPR_1Y,2021-05-20,3.85
CN_LPR_1Y,2021-06-21,3.85
CN_LPR_1Y,2021-07-20,3.85
CN_LPR_1Y,2021-08-20,3.85
CN_LPR_1Y,2021-09-22,3.85
CN_LPR_1Y,2021-10-20,3.85
CN_LPR_1Y,2021-11-22,3.85
CN_LPR_1Y,2021-12-20,3.8
CN_LPR_1Y,2022-01-20,3.7
CN_LPR_1Y,2022-02-21,3.7
CN_LPR_1Y,2022-03-21,3.7
CN_LPR_1Y,2022-04-20,3.7
CN_LPR_1Y,2022-05-20,3.7
CN_LPR_1Y,2022-06-20,3.7
CN_LPR_1Y,2022-07-20,3.7
CN_LPR_1Y,2022-08-22,3.65
CN_LPR_1Y,2022-09-20,3.65
CN_LPR_1Y,2022-10-20,3.65
CN_LPR_1Y,2022-11-21,3.65
CN_LPR_1Y,2022-12-20,3.65
CN_LPR_1Y,2023-01-20,3.65
CN_LPR_1Y,2023-02-20,3.65
CN_LPR_1Y,2023-03-20,3.65
CN_LPR_1Y,2023-04-20,3.65
CN_LPR_1Y,2023-05-22,3.65
CN_LPR_1Y,2023-06-20,3.55
CN_LPR_1Y,2023-07-20,3.55
CN_LPR_1Y,2023-08-21,3.45
CN_LPR_1Y,2023-09-20,3.45
CN_LPR_1Y,2023-10-20,3.45
CN_LPR_1Y,2023-11-20,3.45
CN_LPR_1Y,2023-12-20,3.45
CN_LPR_1Y,2024-01-22,3.45
CN_LPR_1Y,2024-02-20,3.45
CN_LPR_1Y,2024-03-20,3.45
CN_LPR_1Y,2024-04-22,3.45
CN_LPR_1Y,2024-05-20,3.45
CN_LPR_1Y,2024-06-20,3.45
CN_LPR_1Y,2024-07-22,3.35
CN_LPR_1Y,2024-08-20,3.35
CN_LPR_1Y,2024-09-20,3.35
CN_LPR_1Y,2024-10-21,3.1
CN_LPR_1Y,2024-11-20,3.1
CN_LPR_1Y,2024-12-20,3.1
CN_LPR_1Y,2025-01-20,3.1
CN_LPR_1Y,2025-02-20,3.1
CN_LPR_1Y,2025-03-20,3.1
CN_LPR_1Y,2025-04-21,3.1
CN_LPR_1Y,2025-05-20,3
CN_LPR_1Y,2025-06-20,3
CN_LPR_1Y,2025-07-21,3
CN_LPR_1Y,2025-08-20,3
CN_LPR_1Y,2025-09-22,3
CN_LPR_1Y,2025-10-20,3
CN_LPR_1Y,2025-11-20,3
CN_LPR_1Y,2025-12-22,3
CN_LPR_1Y,2026-01-20,3
CN_LPR_1Y,2026-02-24,3
CN_LPR_1Y,2026-03-20,3
CN_LPR_1Y,2026-04-20,3
CN_LPR_1Y,2026-05-20,3
CN_LPR_1Y,2026-06-22,3
CN_LPR_1Y,2026-07-20,3
CN_LPR_5Y,2019-08-20,4.85
CN_LPR_5Y,2019-09-20,4.85
CN_LPR_5Y,2019-10-21,4.85
CN_LPR_5Y,2019-11-20,4.8
CN_LPR_5Y,2019-12-20,4.8
CN_LPR_5Y,2020-01-20,4.8
CN_LPR_5Y,2020-02-20,4.75
CN_LPR_5Y,2020-03-20,4.75
CN_LPR_5Y,2020-04-20,4.65
CN_LPR_5Y,2020-05-20,4.65
CN_LPR_5Y,2020-06-22,4.65
CN_LPR_5Y,2020-07-20,4.65
CN_LPR_5Y,2020-08-20,4.65
CN_LPR_5Y,2020-09-21,4.65
CN_LPR_5Y,2020-10-20,4.65
CN_LPR_5Y,2020-11-20,4.65
CN_LPR_5Y,2020-12-21,4.65
CN_LPR_5Y,2021-01-20,4.65
CN_LPR_5Y,2021-02-20,4.65
CN_LPR_5Y,2021-03-22,4.65
CN_LPR_5Y,2021-04-20,4.65
CN_LPR_5Y,2021-05-20,4.65
CN_LPR_5Y,2021-06-21,4.65
CN_LPR_5Y,2021-07-20,4.65
CN_LPR_5Y,2021-08-20,4.65
CN_LPR_5Y,2021-09-22,4.65
CN_LPR_5Y,2021-10-20,4.65
CN_LPR_5Y,2021-11-22,4.65
CN_LPR_5Y,2021-12-20,4.65
CN_LPR_5Y,2022-01-20,4.6
CN_LPR_5Y,2022-02-21,4.6
CN_LPR_5Y,2022-03-21,4.6
CN_LPR_5Y,2022-04-20,4.6
CN_LPR_5Y,2022-05-20,4.45
CN_LPR_5Y,2022-06-20,4.45
CN_LPR_5Y,2022-07-20,4.45
CN_LPR_5Y,2022-08-22,4.3
CN_LPR_5Y,2022-09-20,4.3
CN_LPR_5Y,2022-10-20,4.3
CN_LPR_5Y,2022-11-21,4.3
CN_LPR_5Y,2022-12-20,4.3
CN_LPR_5Y,2023-01-20,4.3
CN_LPR_5Y,2023-02-20,4.3
CN_LPR_5Y,2023-03-20,4.3
CN_LPR_5Y,2023-04-20,4.3
CN_LPR_5Y,2023-05-22,4.3
CN_LPR_5Y,2023-06-20,4.2
CN_LPR_5Y,2023-07-20,4.2
CN_LPR_5Y,2023-08-21,4.2
CN_LPR_5Y,2023-09-20,4.2
CN_LPR_5Y,2023-10-20,4.2
CN_LPR_5Y,2023-11-20,4.2
CN_LPR_5Y,2023-12-20,4.2
CN_LPR_5Y,2024-01-22,4.2
CN_LPR_5Y,2024-02-20,3.95
CN_LPR_5Y,2024-03-20,3.95
CN_LPR_5Y,2024-04-22,3.95
CN_LPR_5Y,2024-05-20,3.95
CN_LPR_5Y,2024-06-20,3.95
CN_LPR_5Y,2024-07-22,3.85
CN_LPR_5Y,2024-08-20,3.85
CN_LPR_5Y,2024-09-20,3.85
CN_LPR_5Y,2024-10-21,3.6
CN_LPR_5Y,2024-11-20,3.6
CN_LPR_5Y,2024-12-20,3.6
CN_LPR_5Y,2025-01-20,3.6
CN_LPR_5Y,2025-02-20,3.6
CN_LPR_5Y,2025-03-20,3.6
CN_LPR_5Y,2025-04-21,3.6
CN_LPR_5Y,2025-05-20,3.5
CN_LPR_5Y,2025-06-20,3.5
CN_LPR_5Y,2025-07-21,3.5
CN_LPR_5Y,2025-08-20,3.5
CN_LPR_5Y,2025-09-22,3.5
CN_LPR_5Y,2025-10-20,3.5
CN_LPR_5Y,2025-11-20,3.5
CN_LPR_5Y,2025-12-22,3.5
CN_LPR_5Y,2026-01-20,3.5
CN_LPR_5Y,2026-02-24,3.5
CN_LPR_5Y,2026-03-20,3.5
CN_LPR_5Y,2026-04-20,3.5
CN_LPR_5Y,2026-05-20,3.5
CN_LPR_5Y,2026-06-22,3.5
CN_LPR_5Y,2026-07-20,3.5
CN_M1_YOY,2008-01-01,20.54
CN_M1_YOY,2008-02-01,18.95
CN_M1_YOY,2008-03-01,17.97
CN_M1_YOY,2008-04-01,19.05
CN_M1_YOY,2008-05-01,17.93
CN_M1_YOY,2008-06-01,14.19
CN_M1_YOY,2008-07-01,13.96
CN_M1_YOY,2008-08-01,11.48
CN_M1_YOY,2008-09-01,9.43
CN_M1_YOY,2008-10-01,8.85
CN_M1_YOY,2008-11-01,6.8
CN_M1_YOY,2008-12-01,9.06
CN_M1_YOY,2009-01-01,6.68
CN_M1_YOY,2009-02-01,10.87
CN_M1_YOY,2009-03-01,17.04
CN_M1_YOY,2009-04-01,17.48
CN_M1_YOY,2009-05-01,18.69
CN_M1_YOY,2009-06-01,24.79
CN_M1_YOY,2009-07-01,26.37
CN_M1_YOY,2009-08-01,27.72
CN_M1_YOY,2009-09-01,29.51
CN_M1_YOY,2009-10-01,32.03
CN_M1_YOY,2009-11-01,34.63
CN_M1_YOY,2009-12-01,32.35
CN_M1_YOY,2010-01-01,38.96
CN_M1_YOY,2010-02-01,34.99
CN_M1_YOY,2010-03-01,29.94
CN_M1_YOY,2010-04-01,31.25
CN_M1_YOY,2010-05-01,29.9
CN_M1_YOY,2010-06-01,24.6
CN_M1_YOY,2010-07-01,22.9
CN_M1_YOY,2010-08-01,21.9
CN_M1_YOY,2010-09-01,20.9
CN_M1_YOY,2010-10-01,22.1
CN_M1_YOY,2010-11-01,22.1
CN_M1_YOY,2010-12-01,21.2
CN_M1_YOY,2011-01-01,13.6
CN_M1_YOY,2011-02-01,14.5
CN_M1_YOY,2011-03-01,15
CN_M1_YOY,2011-04-01,12.9
CN_M1_YOY,2011-05-01,12.7
CN_M1_YOY,2011-06-01,13.1
CN_M1_YOY,2011-07-01,11.6
CN_M1_YOY,2011-08-01,11.2
CN_M1_YOY,2011-09-01,8.85
CN_M1_YOY,2011-10-01,8.4
CN_M1_YOY,2011-11-01,7.8
CN_M1_YOY,2011-12-01,7.9
CN_M1_YOY,2012-01-01,3.1
CN_M1_YOY,2012-02-01,4.3
CN_M1_YOY,2012-03-01,4.4
CN_M1_YOY,2012-04-01,3.1
CN_M1_YOY,2012-05-01,3.5
CN_M1_YOY,2012-06-01,4.7
CN_M1_YOY,2012-07-01,4.6
CN_M1_YOY,2012-08-01,4.5
CN_M1_YOY,2012-09-01,7.3
CN_M1_YOY,2012-10-01,6.1
CN_M1_YOY,2012-11-01,5.5
CN_M1_YOY,2012-12-01,6.5
CN_M1_YOY,2013-01-01,15.3
CN_M1_YOY,2013-02-01,9.5
CN_M1_YOY,2013-03-01,11.9
CN_M1_YOY,2013-04-01,11.9
CN_M1_YOY,2013-05-01,11.3
CN_M1_YOY,2013-06-01,9.1
CN_M1_YOY,2013-07-01,9.7
CN_M1_YOY,2013-08-01,9.9
CN_M1_YOY,2013-09-01,8.9
CN_M1_YOY,2013-10-01,8.9
CN_M1_YOY,2013-11-01,9.4
CN_M1_YOY,2013-12-01,9.3
CN_M1_YOY,2014-01-01,1.2
CN_M1_YOY,2014-02-01,6.9
CN_M1_YOY,2014-03-01,5.4
CN_M1_YOY,2014-04-01,5.5
CN_M1_YOY,2014-05-01,5.7
CN_M1_YOY,2014-06-01,8.9
CN_M1_YOY,2014-07-01,6.7
CN_M1_YOY,2014-08-01,5.7
CN_M1_YOY,2014-09-01,4.8
CN_M1_YOY,2014-10-01,3.2
CN_M1_YOY,2014-11-01,3.2
CN_M1_YOY,2014-12-01,3.2
CN_M1_YOY,2015-01-01,10.6
CN_M1_YOY,2015-02-01,5.6
CN_M1_YOY,2015-03-01,2.9
CN_M1_YOY,2015-04-01,3.7
CN_M1_YOY,2015-05-01,4.7
CN_M1_YOY,2015-06-01,4.3
CN_M1_YOY,2015-07-01,6.6
CN_M1_YOY,2015-08-01,9.3
CN_M1_YOY,2015-09-01,11.4
CN_M1_YOY,2015-10-01,14
CN_M1_YOY,2015-11-01,15.7
CN_M1_YOY,2015-12-01,15.2
CN_M1_YOY,2016-01-01,18.6
CN_M1_YOY,2016-02-01,17.4
CN_M1_YOY,2016-03-01,22.1
CN_M1_YOY,2016-04-01,22.9
CN_M1_YOY,2016-05-01,23.7
CN_M1_YOY,2016-06-01,24.6
CN_M1_YOY,2016-07-01,25.4
CN_M1_YOY,2016-08-01,25.3
CN_M1_YOY,2016-09-01,24.7
CN_M1_YOY,2016-10-01,23.9
CN_M1_YOY,2016-11-01,22.7
CN_M1_YOY,2016-12-01,21.4
CN_M1_YOY,2017-01-01,14.5
CN_M1_YOY,2017-02-01,21.4
CN_M1_YOY,2017-03-01,18.8
CN_M1_YOY,2017-04-01,18.5
CN_M1_YOY,2017-05-01,17
CN_M1_YOY,2017-06-01,15
CN_M1_YOY,2017-07-01,15.3
CN_M1_YOY,2017-08-01,14
CN_M1_YOY,2017-09-01,14
CN_M1_YOY,2017-10-01,13
CN_M1_YOY,2017-11-01,12.7
CN_M1_YOY,2017-12-01,11.8
CN_M1_YOY,2018-01-01,15
CN_M1_YOY,2018-02-01,8.5
CN_M1_YOY,2018-03-01,7.1
CN_M1_YOY,2018-04-01,7.2
CN_M1_YOY,2018-05-01,6
CN_M1_YOY,2018-06-01,6.6
CN_M1_YOY,2018-07-01,5.1
CN_M1_YOY,2018-08-01,3.9
CN_M1_YOY,2018-09-01,4
CN_M1_YOY,2018-10-01,2.7
CN_M1_YOY,2018-11-01,1.5
CN_M1_YOY,2018-12-01,1.5
CN_M1_YOY,2019-01-01,0.4
CN_M1_YOY,2019-02-01,1.6
CN_M1_YOY,2019-03-01,4.6
CN_M1_YOY,2019-04-01,2.9
CN_M1_YOY,2019-05-01,3.4
CN_M1_YOY,2019-06-01,4.4
CN_M1_YOY,2019-07-01,3.1
CN_M1_YOY,2019-08-01,3.4
CN_M1_YOY,2019-09-01,3.4
CN_M1_YOY,2019-10-01,3.3
CN_M1_YOY,2019-11-01,3.5
CN_M1_YOY,2019-12-01,4.4
CN_M1_YOY,2020-01-01,0
CN_M1_YOY,2020-02-01,4.8
CN_M1_YOY,2020-03-01,5
CN_M1_YOY,2020-04-01,5.5
CN_M1_YOY,2020-05-01,6.8
CN_M1_YOY,2020-06-01,6.5
CN_M1_YOY,2020-07-01,6.9
CN_M1_YOY,2020-08-01,8
CN_M1_YOY,2020-09-01,8.1
CN_M1_YOY,2020-10-01,9.1
CN_M1_YOY,2020-11-01,10
CN_M1_YOY,2020-12-01,8.6
CN_M1_YOY,2021-01-01,14.7
CN_M1_YOY,2021-02-01,7.4
CN_M1_YOY,2021-03-01,7.1
CN_M1_YOY,2021-04-01,6.2
CN_M1_YOY,2021-05-01,6.1
CN_M1_YOY,2021-06-01,5.5
CN_M1_YOY,2021-07-01,4.9
CN_M1_YOY,2021-08-01,4.2
CN_M1_YOY,2021-09-01,3.7
CN_M1_YOY,2021-10-01,2.8
CN_M1_YOY,2021-11-01,3
CN_M1_YOY,2021-12-01,3.5
CN_M1_YOY,2022-01-01,-1.9
CN_M1_YOY,2022-02-01,4.7
CN_M1_YOY,2022-03-01,4.7
CN_M1_YOY,2022-04-01,5.1
CN_M1_YOY,2022-05-01,4.6
CN_M1_YOY,2022-06-01,5.8
CN_M1_YOY,2022-07-01,6.7
CN_M1_YOY,2022-08-01,6.1
CN_M1_YOY,2022-09-01,6.4
CN_M1_YOY,2022-10-01,5.8
CN_M1_YOY,2022-11-01,4.6
CN_M1_YOY,2022-12-01,3.7
CN_M1_YOY,2023-01-01,6.7
CN_M1_YOY,2023-02-01,5.8
CN_M1_YOY,2023-03-01,5.1
CN_M1_YOY,2023-04-01,5.3
CN_M1_YOY,2023-05-01,4.7
CN_M1_YOY,2023-06-01,3.1
CN_M1_YOY,2023-07-01,2.3
CN_M1_YOY,2023-08-01,2.2
CN_M1_YOY,2023-09-01,2.1
CN_M1_YOY,2023-10-01,1.9
CN_M1_YOY,2023-11-01,1.3
CN_M1_YOY,2023-12-01,1.3
CN_M1_YOY,2024-01-01,5.9
CN_M1_YOY,2024-02-01,1.2
CN_M1_YOY,2024-03-01,1.1
CN_M1_YOY,2024-04-01,-1.4
CN_M1_YOY,2024-05-01,-4.2
CN_M1_YOY,2024-06-01,-5
CN_M1_YOY,2024-07-01,-6.6
CN_M1_YOY,2024-08-01,-7.3
CN_M1_YOY,2024-09-01,-7.4
CN_M1_YOY,2024-10-01,-6.1
CN_M1_YOY,2024-11-01,-3.7
CN_M1_YOY,2024-12-01,-1.4
CN_M1_YOY,2025-01-01,0.4
CN_M1_YOY,2025-02-01,0.1
CN_M1_YOY,2025-03-01,1.6
CN_M1_YOY,2025-04-01,1.5
CN_M1_YOY,2025-05-01,2.3
CN_M1_YOY,2025-06-01,4.6
CN_M1_YOY,2025-07-01,5.6
CN_M1_YOY,2025-08-01,6
CN_M1_YOY,2025-09-01,7.2
CN_M1_YOY,2025-10-01,6.2
CN_M1_YOY,2025-11-01,4.9
CN_M1_YOY,2025-12-01,3.8
CN_M1_YOY,2026-01-01,4.9
CN_M1_YOY,2026-02-01,5.9
CN_M1_YOY,2026-03-01,5.1
CN_M1_YOY,2026-04-01,5
CN_M1_YOY,2026-05-01,5.5
CN_M1_YOY,2026-06-01,4
CN_M2_LEVEL,2008-01-01,417846.17
CN_M2_LEVEL,2008-02-01,421037.84
CN_M2_LEVEL,2008-03-01,423054.53
CN_M2_LEVEL,2008-04-01,429313.72
CN_M2_LEVEL,2008-05-01,436221.6
CN_M2_LEVEL,2008-06-01,443141.02
CN_M2_LEVEL,2008-07-01,446362.17
CN_M2_LEVEL,2008-08-01,448846.68
CN_M2_LEVEL,2008-09-01,452898.71
CN_M2_LEVEL,2008-10-01,453133.32
CN_M2_LEVEL,2008-11-01,458644.66
CN_M2_LEVEL,2008-12-01,475166.6
CN_M2_LEVEL,2009-01-01,496135.3078
CN_M2_LEVEL,2009-02-01,506708.07
CN_M2_LEVEL,2009-03-01,530626.7118
CN_M2_LEVEL,2009-04-01,540481.2137
CN_M2_LEVEL,2009-05-01,548263.51
CN_M2_LEVEL,2009-06-01,568916.2
CN_M2_LEVEL,2009-07-01,573102.8517
CN_M2_LEVEL,2009-08-01,576698.9535
CN_M2_LEVEL,2009-09-01,585405.3373
CN_M2_LEVEL,2009-10-01,586643.2887
CN_M2_LEVEL,2009-11-01,594604.7213
CN_M2_LEVEL,2009-12-01,610224.5231
CN_M2_LEVEL,2010-01-01,625609.29
CN_M2_LEVEL,2010-02-01,636072.2646
CN_M2_LEVEL,2010-03-01,649947.4643
CN_M2_LEVEL,2010-04-01,656561.217
CN_M2_LEVEL,2010-05-01,663351.37
CN_M2_LEVEL,2010-06-01,673921.7239
CN_M2_LEVEL,2010-07-01,674051.4789
CN_M2_LEVEL,2010-08-01,687506.9183
CN_M2_LEVEL,2010-09-01,696471.5
CN_M2_LEVEL,2010-10-01,699776.7409
CN_M2_LEVEL,2010-11-01,710339.025
CN_M2_LEVEL,2010-12-01,725851.79
CN_M2_LEVEL,2011-01-01,733884.8297
CN_M2_LEVEL,2011-02-01,736130.8633
CN_M2_LEVEL,2011-03-01,758130.88
CN_M2_LEVEL,2011-04-01,757384.5619
CN_M2_LEVEL,2011-05-01,763409.2151
CN_M2_LEVEL,2011-06-01,780820.85
CN_M2_LEVEL,2011-07-01,772923.65
CN_M2_LEVEL,2011-08-01,780852.3021
CN_M2_LEVEL,2011-09-01,787406.2038
CN_M2_LEVEL,2011-10-01,816829.2489
CN_M2_LEVEL,2011-11-01,825493.9445
CN_M2_LEVEL,2011-12-01,851590.9
CN_M2_LEVEL,2012-01-01,855898.89
CN_M2_LEVEL,2012-02-01,867171.42
CN_M2_LEVEL,2012-03-01,895565.5
CN_M2_LEVEL,2012-04-01,889604.04
CN_M2_LEVEL,2012-05-01,900048.77
CN_M2_LEVEL,2012-06-01,924991.2
CN_M2_LEVEL,2012-07-01,919072.4019
CN_M2_LEVEL,2012-08-01,924894.5865
CN_M2_LEVEL,2012-09-01,943688.7534
CN_M2_LEVEL,2012-10-01,936404.2792
CN_M2_LEVEL,2012-11-01,944832.4
CN_M2_LEVEL,2012-12-01,974148.8
